gi_1183032_dbj_D63821_1_HPCJK049E1_Hepatitis_C_virus_(isolate_JK049)_genomic_RNA__complete_genome,,,,,,,
gi_212675060_gb_EU781810_1__Hepatitis_C_virus_subtype_1a_isolate_03P__complete_genome,,,Homo sapiens,,,,
gi_212674974_gb_EU781767_1__Hepatitis_C_virus_subtype_1a_isolate_99-28__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_169730272_gb_EU529678_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V63/2005__complete_genome,2005,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190684267_gb_EU256022_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V65/2003__complete_genome,2003,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_157377982_gb_EU155294_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V329/2002__complete_genome,2002,USA,Homo sapiens,plasma,,1a,
gi_190684288_gb_EU256029_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V85/2001__complete_genome,2001,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190684470_gb_EU255982_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V194/1990__complete_genome,1990,USA,Homo sapiens,plasma,,1a,
gi_169249195_gb_EU155322_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V428/2001__complete_genome,2001,USA: New York,Homo sapiens,plasma,,1a,
gi_169248434_gb_EU155282_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V696/2006__complete_genome,2006,USA,Homo sapiens,plasma,,1a,
gi_187609985_gb_EU660383_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V100/2004__complete_genome,2004,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190684303_gb_EU256034_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V95/2006__complete_genome,2006,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_197310690_gb_FJ024274_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V1707/2007__complete_genome,2007,USA,Homo sapiens,plasma,,1a,
gi_169218171_gb_EU234064_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V182/1990__complete_genome,1990,USA,Homo sapiens,plasma,,1a,
gi_190684490_gb_EU255989_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V208/1990__complete_genome,1990,USA,Homo sapiens,plasma,,1a,
gi_204305576_gb_FJ182000_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V1712/2007__complete_genome,2007,USA,Homo sapiens,plasma,,1a,
gi_169252494_gb_EU155341_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V192/1992__complete_genome,1992,USA,Homo sapiens,plasma,,1a,
gi_190684219_gb_EU256006_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V452/2006__complete_genome,2006,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190171114_gb_EU256086_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V110/2003__complete_genome,2003,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190684363_gb_EU256055_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V6/2001__complete_genome,2001,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_169249128_gb_EU155284_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V317/2001__complete_genome,2001,USA,Homo sapiens,plasma,,1a,
gi_190171160_gb_EU256106_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/DE/BID-V32/2004__complete_genome,2004,Germany,Homo sapiens,plasma,,1a,
gi_212675014_gb_EU781787_1__Hepatitis_C_virus_subtype_1a_isolate_02-26__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_169248416_gb_EU155272_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V404/2006__complete_genome,2006,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_169244755_gb_EU482857_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/CH/BID-V263/2005__complete_genome,2005,Switzerland,Homo sapiens,plasma,,1a,
gi_212675018_gb_EU781789_1__Hepatitis_C_virus_subtype_1a_isolate_02-64__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_190684389_gb_EU256074_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/CH/BID-V264/2005__complete_genome,2005,Switzerland,Homo sapiens,plasma,,1a,
gi_169259716_gb_EU155380_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/DE/BID-V35/2004__complete_genome,2004,Germany,Homo sapiens,plasma,,1a,
gi_190684369_gb_EU256057_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V702/2006__complete_genome,2006,USA,Homo sapiens,plasma,,1a,
gi_169244732_gb_EU482848_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V9/2005__complete_genome,2005,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_190171011_gb_EU255933_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V112/2003__complete_genome,2003,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_281324786_gb_EU862831_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V400/2006__complete_genome,2006,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_190171111_gb_EU256068_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V405/2006__complete_genome,2006,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_212674936_gb_EU781748_1__Hepatitis_C_virus_subtype_1a_isolate_00R__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_212674938_gb_EU781749_1__Hepatitis_C_virus_subtype_1a_isolate_00-21__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_190684216_gb_EU256005_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V451/2006__complete_genome,2006,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_169730266_gb_EU529676_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V39/2004__complete_genome,2004,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190684183_gb_EU255993_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V102/2004__complete_genome,2004,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190684372_gb_EU256058_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V8/2005__complete_genome,2005,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_190684366_gb_EU256056_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V7/2003__complete_genome,2003,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_281324798_gb_EU862838_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V165/1992__complete_genome,1992,USA,Homo sapiens,plasma,,1a,
gi_212675000_gb_EU781780_1__Hepatitis_C_virus_subtype_1a_isolate_03S__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_187610147_gb_EU687193_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/DE/BID-V1562/2005__complete_genome,2005,Germany: Baden-Wurttemberg,Homo sapiens,plasma,,1a,
gi_212674940_gb_EU781750_1__Hepatitis_C_virus_subtype_1a_isolate_03-31__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_169218170_gb_EU234063_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V177/1992__complete_genome,1992,USA,Homo sapiens,plasma,,1a,
gi_169244796_gb_EU482871_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V77/2002__complete_genome,2002,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_281324804_gb_EU862841_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V48/2003__complete_genome,2003,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190171158_gb_EU256105_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V505/2001__complete_genome,2001,USA,Homo sapiens,plasma,,1a,
gi_169244726_gb_EU482846_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V439/2000__complete_genome,2000,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_212675002_gb_EU781781_1__Hepatitis_C_virus_subtype_1a_isolate_00W__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_212675024_gb_EU781792_1__Hepatitis_C_virus_subtype_1a_isolate_F7133__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_212674972_gb_EU781766_1__Hepatitis_C_virus_subtype_1a_isolate_L8133__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_169248426_gb_EU155278_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V437/2006__complete_genome,2006,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_212674978_gb_EU781769_1__Hepatitis_C_virus_subtype_1a_isolate_L861P__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_169249151_gb_EU155297_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V333/2002__complete_genome,2002,USA,Homo sapiens,plasma,,1a,
gi_212674990_gb_EU781775_1__Hepatitis_C_virus_subtype_1a_isolate_L8106__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_169249153_gb_EU155298_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V334/2002__complete_genome,2002,USA,Homo sapiens,plasma,,1a,
gi_190171085_gb_EU255958_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/CH/BID-V265/2005__complete_genome,2005,Switzerland,Homo sapiens,plasma,,1a,
gi_212675038_gb_EU781799_1__Hepatitis_C_virus_subtype_1a_isolate_01-39__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_239840194_gb_GQ149768_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V2147/2002__complete_genome,2002,USA: Massachusetts,Homo sapiens,plasma,,1a,cohort population: mgh/parc
gi_190684343_gb_EU256048_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V394/2006__complete_genome,2006,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_212674952_gb_EU781756_1__Hepatitis_C_virus_subtype_1a_isolate_L823PT__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_190171095_gb_EU256060_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V360/2006__complete_genome,2006,USA,Homo sapiens,plasma,,1a,
gi_281324802_gb_EU862840_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V40/2003__complete_genome,2003,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190684211_gb_EU256003_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V444/2006__complete_genome,2006,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_169218856_gb_EU155215_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V105/2004__complete_genome,2004,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190684315_gb_EU256038_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V99/2004__complete_genome,2004,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190684243_gb_EU256014_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V56/2004__complete_genome,2004,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_212675062_gb_EU781811_1__Hepatitis_C_virus_subtype_1a_isolate_DN28__complete_genome,,,Homo sapiens,,,,
gi_169244781_gb_EU482866_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V460/2006__complete_genome,2006,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_169244775_gb_EU482864_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V459/2006__complete_genome,2006,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_209976591_gb_FJ390399_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V1751/2007__complete_genome,2007,USA,Homo sapiens,plasma,,1a,
gi_190684282_gb_EU256027_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V83/2003__complete_genome,2003,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190684312_gb_EU256037_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V98/2004__complete_genome,2004,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190684291_gb_EU256030_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V87/2002__complete_genome,2002,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_169244836_gb_EU482887_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V66/2002__complete_genome,2002,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190684198_gb_EU255998_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V113/2001__complete_genome,2001,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_169244787_gb_EU482868_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V69/2002__complete_genome,2002,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190684493_gb_EU255990_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V209/1992__complete_genome,1992,USA,Homo sapiens,plasma,,1a,
gi_169218897_gb_EU155239_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V54/2004__complete_genome,2004,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_212675070_gb_EU781815_1__Hepatitis_C_virus_subtype_1a_isolate_DN07__complete_genome,,,Homo sapiens,,,,
gi_190171134_gb_EU256095_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V81/2002__complete_genome,2002,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190171008_gb_EU255932_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V111/2005__complete_genome,2005,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190684237_gb_EU256012_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V511/2006__complete_genome,2006,USA,Homo sapiens,plasma,,1a,
gi_169252492_gb_EU155340_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V185/1991__complete_genome,1991,USA,Homo sapiens,plasma,,1a,
gi_204305625_gb_FJ205868_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V1714/2007__complete_genome,2007,USA,Homo sapiens,plasma,,1a,
gi_169217573_gb_EU239716_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V431/2002__complete_genome,2002,USA: New York,Homo sapiens,plasma,,1a,
gi_190171080_gb_EU255956_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/CH/BID-V259/2003__complete_genome,2003,Switzerland,Homo sapiens,plasma,,1a,
gi_190684208_gb_EU256002_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V41/2006__complete_genome,2006,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190684300_gb_EU256033_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V94/2005__complete_genome,2005,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_197310696_gb_FJ024276_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V1710/2007__complete_genome,2007,USA,Homo sapiens,plasma,,1a,
gi_190684261_gb_EU256020_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V62/2003__complete_genome,2003,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_169730278_gb_EU529680_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V80/2002__complete_genome,2002,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190171020_gb_EU255936_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V510/2006__complete_genome,2006,USA,Homo sapiens,plasma,,1a,
gi_169248414_gb_EU155271_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V401/2006__complete_genome,2006,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_169244766_gb_EU482861_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V446/2006__complete_genome,2006,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190171038_gb_EU255942_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V699/2007__complete_genome,2007,USA,Homo sapiens,plasma,,1a,
gi_190684252_gb_EU256017_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V59/2005__complete_genome,2005,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_169248412_gb_EU155270_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V399/2006__complete_genome,2006,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_169244778_gb_EU482865_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V46/2003__complete_genome,2003,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_212675028_gb_EU781794_1__Hepatitis_C_virus_subtype_1a_isolate_02-30__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_169244824_gb_EU482882_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V410/2006__complete_genome,2006,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_190684258_gb_EU256019_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V61/2001__complete_genome,2001,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_212674994_gb_EU781777_1__Hepatitis_C_virus_subtype_1a_isolate_03-45__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_187610150_gb_EU687194_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/DE/BID-V1563/2004__complete_genome,2004,Germany: Baden-Wurttemberg,Homo sapiens,plasma,,1a,
gi_169244752_gb_EU482856_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/CH/BID-V250/2002__complete_genome,2002,Switzerland,Homo sapiens,plasma,,1a,
gi_169249173_gb_EU155310_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V357/2004__complete_genome,2004,USA,Homo sapiens,plasma,,1a,
gi_212675010_gb_EU781785_1__Hepatitis_C_virus_subtype_1a_isolate_99-38__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_419067695_gb_KC155254_1__Hepatitis_C_virus_isolate_patient_A__complete_genome,22-Aug-2012,Germany,,serum from patient 21 months after cessation of SIL therapy,1a,,
gi_190684321_gb_EU256040_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V18/2004__complete_genome,2004,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_169248374_gb_EU155249_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V337/2006__complete_genome,2006,USA,Homo sapiens,plasma,,1a,
gi_212675044_gb_EU781802_1__Hepatitis_C_virus_subtype_1a_isolate_00G__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_212674966_gb_EU781763_1__Hepatitis_C_virus_subtype_1a_isolate_99-29__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_190684306_gb_EU256035_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V96/2004__complete_genome,2004,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_212674976_gb_EU781768_1__Hepatitis_C_virus_subtype_1a_isolate_03-36__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_190684349_gb_EU256050_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V397/2006__complete_genome,2006,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_169249171_gb_EU155309_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V356/2003__complete_genome,2003,USA,Homo sapiens,plasma,,1a,
gi_169248376_gb_EU155250_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V358/2006__complete_genome,2006,USA,Homo sapiens,plasma,,1a,
gi_197310693_gb_FJ024275_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V1708/2007__complete_genome,2007,USA,Homo sapiens,plasma,,1a,
gi_169217829_gb_EU250017_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V508/2001__complete_genome,2001,USA,Homo sapiens,plasma,,1a,
gi_197310687_gb_FJ024087_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V1705/2007__complete_genome,2007,USA,Homo sapiens,plasma,,1a,
gi_212674950_gb_EU781755_1__Hepatitis_C_virus_subtype_1a_isolate_L898__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_190684195_gb_EU255997_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V109/2003__complete_genome,2003,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_169218892_gb_EU155236_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V450/2006__complete_genome,2006,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190171117_gb_EU256087_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V114/2001__complete_genome,2001,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_212675064_gb_EU781812_1__Hepatitis_C_virus_subtype_1a_isolate_DN09__complete_genome,,,Homo sapiens,,,,
gi_212674986_gb_EU781773_1__Hepatitis_C_virus_subtype_1a_isolate_99-31__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_190171155_gb_EU256104_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V430/2005__complete_genome,2005,USA: New York,Homo sapiens,plasma,,1a,
gi_212674964_gb_EU781762_1__Hepatitis_C_virus_subtype_1a_isolate_F781__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_204305573_gb_FJ181999_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V1706/2007__complete_genome,2007,USA,Homo sapiens,plasma,,1a,
gi_169248381_gb_EU155252_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V362/2006__complete_genome,2006,USA,Homo sapiens,plasma,,1a,
gi_169244769_gb_EU482862_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V454/2006__complete_genome,2006,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190684458_gb_EU255978_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V188/1991__complete_genome,1991,USA,Homo sapiens,plasma,,1a,
gi_157377839_gb_EU155241_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V71/2002__complete_genome,2002,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_169218895_gb_EU155238_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V465/2007__complete_genome,2007,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_204305628_gb_FJ205869_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V1720/2006__complete_genome,2006,USA,Homo sapiens,plasma,,1a,
gi_169248420_gb_EU155274_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V407/2006__complete_genome,2006,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_169249140_gb_EU155290_2__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V325/2001__complete_genome,2001,USA,Homo sapiens,plasma,,1a,
gi_212674932_gb_EU781746_1__Hepatitis_C_virus_subtype_1a_isolate_00U__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_190684234_gb_EU256011_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V51/2004__complete_genome,2004,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190684352_gb_EU256051_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V4/2005__complete_genome,2005,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_204305559_gb_EU862823_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/DE/BID-V24/2003__complete_genome,2003,Germany,Homo sapiens,plasma,,1a,
gi_190684228_gb_EU256009_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V49/2004__complete_genome,2004,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190684273_gb_EU256024_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V72/2006__complete_genome,2006,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190684240_gb_EU256013_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V53/2004__complete_genome,2004,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190684378_gb_EU256070_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/CH/BID-V232/2003__complete_genome,2003,Switzerland,Homo sapiens,plasma,,1a,
gi_190684225_gb_EU256008_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V47/2002__complete_genome,2002,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_190684332_gb_EU256044_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V378/2001__complete_genome,2001,USA: Massachusetts,Homo sapiens,plasma,,1a,
gi_169730269_gb_EU529677_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V52/2006__complete_genome,2006,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_212675034_gb_EU781797_1__Hepatitis_C_virus_subtype_1a_isolate_00-66__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_212675008_gb_EU781784_1__Hepatitis_C_virus_subtype_1a_isolate_L838__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_212674942_gb_EU781751_1__Hepatitis_C_virus_subtype_1a_isolate_02-08__complete_genome,,USA: Massachusetts_Boston area,Homo sapiens,plasma from patient with chronic HCV infection,,,
gi_190171005_gb_EU255931_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V108/2003__complete_genome,2003,USA: Tennessee,Homo sapiens,plasma,,1a,
gi_169244703_gb_EU482838_1__Hepatitis_C_virus_subtype_1a_isolate_HCV-1a/US/BID-V361/2006__complete_genome,2006,USA,Homo sapiens,plasma,,1a,
